step,kind,class_id,h[0],h[1],h[2],h[3],h[4],h[5],h[6],h[7],h[8],h[9],h[10],h[11],h[12],h[13],h[14],h[15],h[16],h[17],h[18],h[19],h[20],h[21],h[22],h[23],h[24],h[25],h[26],h[27],h[28],h[29],h[30],h[31],h[32],h[33],h[34],h[35],h[36],h[37],h[38],h[39],h[40],h[41],h[42],h[43],h[44],h[45],h[46],h[47],h[48],h[49]
0,key,9,0.0,2.834750175476074,2.248974084854126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9698304533958435,0.0,0.18990756571292877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4602781534194946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39291003346443176,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,value,9,0.0,1.5875197649002075,1.33456552028656,0.0,0.0,8.057565689086914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6283366680145264,0.0,2.7450716495513916,3.442312717437744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7829065322875977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7746439576148987,0.0,1.715882420539856,0.0,0.0,0.0,0.0,0.0
2,key,4,0.0,1.5256469249725342,0.0,1.4837299585342407,0.0,0.0,0.0,0.0,0.0,0.0,1.4107141494750977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,value,4,0.0,3.042080879211426,0.0,0.9891631603240967,0.0,0.0,0.0,0.0,0.0,0.0,0.9346784353256226,1.7097400426864624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7458174228668213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.22134017944336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6691197156906128,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,key,0,0.0,0.7023720741271973,1.887158989906311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5190497636795044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.234819233417511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,value,0,0.0,3.842273473739624,0.9365870952606201,0.0,0.0,0.17205049097537994,0.0,0.0,0.0,0.0,0.6153737306594849,0.02935081161558628,0.0,0.0,0.0,0.0,1.344850778579712,1.6397223472595215,0.0,0.0,0.0,1.3411047458648682,0.0,1.3072311878204346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0814895629882812,0.0,0.0,0.0,0.0,0.0,0.0,8.154173851013184,0.0,0.0,0.08155921846628189,0.0,1.2864140272140503,0.0,0.0,0.0,0.0,0.0
6,key,1,0.0,0.20737826824188232,0.0,0.9979932308197021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0845346450805664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42465323209762573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7761800289154053,0.0,0.0,0.0,0.0,0.0,0.0,1.7819932699203491,0.0,0.0,0.0,0.0
7,value,1,0.0,4.005703449249268,0.0,0.32123345136642456,0.0,0.007921718992292881,0.0,0.0,0.0,0.0,0.0,1.2720714807510376,0.0,0.0,0.0,0.0,3.679921865463257,4.523818016052246,0.0,0.0,0.0,4.882822036743164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9771573543548584,0.0,0.0,0.0,0.0,0.0,0.9297224879264832,0.0,0.0,0.0,1.6177334785461426,0.0,0.629031777381897,0.4638405740261078,0.0,0.0,0.0,0.0
8,key,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0271679162979126,1.2766687870025635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6709182262420654,0.0,0.0,0.0,1.531059741973877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7041800618171692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,value,9,0.0,3.8593266010284424,0.0,0.0,0.0,6.294508457183838,0.0,0.0,0.0,0.0,0.0,0.7749757766723633,0.0,0.0,1.1112300157546997,0.0,2.991726875305176,3.6828055381774902,0.0,0.0,0.0,0.6729432940483093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8756203651428223,0.0,0.0,0.0,0.0,0.0,0.32704958319664,0.28128817677497864,0.0,0.0,1.074244499206543,0.0,0.7318448424339294,0.0,0.0,0.0,0.0,0.0
10,query,4,0.0,0.3025309443473816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1621652841567993,1.673780083656311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.679542601108551,0.0,0.0,0.0,1.6206276416778564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9583320021629333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
